hole_id;depth_from;depth_to;samp_id;z_1000;z_710;z_500;z_355;z_250;z_180;z_125;z_90;z_63;z_0;afa;ags;theor_spec_surface;fineness_modulus;clay;code_geol;Comment
LBU_05_12;42;43;;0;0;1.6;13.1;50;29.8;5.3;0.1;0;0;50;289;;;;;
LBU_05_12;43;44;;0;0;2.1;15.5;54;25.1;3;0.1;0;0;48;301;;;;;
LBU_05_12;44;45;;0;0;2.4;16.6;56.8;23.3;0.8;0.1;0;0;47;309;;;;;
LBU_05_12;45;46;;0.4;0.2;9.9;42.9;39.3;7.2;0;0;0;0;40;384;;;;;
LBU_05_12;46;47;;0.2;0.1;4.3;22.9;48.6;22.8;0.9;0.2;0;0;46;325;;;;;
LBU_05_12;47;48;;0;0.1;2;13;37.5;38.4;6.7;2.3;0;0;53;277;;;;;
LBU_05_12;48;49;;0;0.1;1.1;8.2;32.6;45.1;9.1;3.7;0;0.1;57;256;;;;;
LBU_05_12;49;50;;0;0.1;1.1;5.8;20.8;45;18.3;8.8;0.1;0;64;229;;;;;
LBU_05_13;5;6;;2.1;0.3;1.7;7.5;20.5;24.4;15.2;25.7;2.5;0.2;74;237;;;;;
LBU_05_13;6;7;;0.1;0.1;1.8;14.3;38.7;24.1;13.9;6.2;0.8;0;57;271;;;;;
LBU_05_13;7;8;;0.1;0.1;1.2;15.1;37.5;29.4;12.3;3.8;0.5;0;55;274;;;;;
LBU_05_13;8;9;;0;0.1;1.8;15.2;38.8;33.6;7.2;2.9;0.3;0;53;281;;;;;
LBU_05_13;9;10;;0.1;0.2;3.8;17.7;33.4;23;18.4;3.2;0.3;0;55;284;;;;;
LBU_05_13;10;11;;0.4;0.6;5;13.1;22;26.5;19.6;11.6;1.1;0.1;63;263;;;;;
LBU_05_13;11;12;;0.2;0.2;2;6.5;15.7;15.6;34.8;22;2.8;0.1;78;204;;;;;
LBU_05_13;12;13;;0;0.2;1.4;4.9;15;18.4;25.7;28.1;6.1;0.2;84;190;;;;;
LBU_05_13;13;14;;0;0.1;0.2;3.7;13.9;17.8;34.6;24.3;5.1;0.4;84;181;;;;;
LBU_05_13;14;15;;0;0;1.1;3.8;16.8;32.7;20.3;19.5;5.5;0.2;78;200;;;;;
LBU_05_13;15;16;;0;0.1;0.8;5.1;22.3;31.6;26.6;9.8;3.4;0.1;70;217;;;;;
LBU_05_13;16;17;;0;0;0.9;5.7;25.1;31;25.7;8.5;2.9;0.1;68;223;;;;;
LBU_05_13;17;18;;0;0;0.9;9.8;35.5;37.5;13.3;2.2;0.6;0;56;258;;;;;
LBU_05_13;18;19;;0;0.1;1;11.1;38.9;44.9;2.9;0.9;0.1;0;52;274;;;;;
LBU_05_13;19;20;;0;0;0.5;7.1;32.9;46.7;12.1;0.5;0.1;0;56;252;;;;;
LBU_05_13;20;21;;0;0.2;0.6;7.6;35.2;42;14.2;0.2;0;0;56;256;;;;;
LBU_05_13;21;22;;0;0.3;0.5;10.3;38.5;46.7;3.6;0.2;0;0;52;272;;;;;
LBU_05_13;22;23;;0;0;0.3;12.4;42.2;36.3;8.4;0.2;0;0;52;273;;;;;
LBU_05_13;23;24;;0;0.1;0.4;12;41.1;34.7;11.4;0.2;0;0;53;271;;;;;
LBU_05_13;24;25;;0.1;0;0.3;10.7;39;39.9;9.9;0.2;0;0;54;268;;;;;
LBU_05_13;25;26;;0;0;0.4;8.5;35.7;50.3;4.7;0.3;0;0;53;262;;;;;
LBU_05_13;26;27;;0;0;0.3;7;35.3;42.6;14.4;0.3;0;0;56;252;;;;;
LBU_05_13;27;28;;2.7;1.2;1;5.4;34.4;43.6;11.1;0.4;0.1;0;54;287;;;;;
LBU_05_13;28;29;;0;0;0;1.4;34.2;58.6;5.4;0.4;0;0;56;244;;;;;
LBU_05_13;29;30;;0;0;0;1.2;35.5;57.5;5.3;0.4;0;0;56;245;;;;;
LBU_05_13;30;31;;0;0;0;1;34.2;53.2;11.2;0.4;0;0;57;240;;;;;
LBU_05_13;31;32;;0;0;0.1;0.9;36.9;46.8;14.7;0.5;0.1;0;58;240;;;;;
LBU_05_13;32;33;;0;0.1;0;0.8;30.1;50.4;18.1;0.4;0;0;59;232;;;;;
LBU_05_13;33;34;;0;0;0;1.2;30.7;60.8;6.7;0.5;0;0;57;239;;;;;
LBU_05_13;34;35;;0;0;0;1.1;30.8;53.9;13.3;0.8;0;0;58;235;;;;;
LBU_05_13;35;36;;0;0;0.1;2.2;34;48.2;14.9;0.5;0;0;58;240;;;;;
LBU_05_13;36;37;;0;0.1;0.1;2.3;31.9;60.6;4.6;0.3;0;0;56;245;;;;;
LBU_05_13;37;38;;0;0;0.2;3.2;33.1;47.7;15.3;0.4;0;0;58;241;;;;;
LBU_05_13;38;39;;0;0;0.2;2.6;28.9;62.6;5.1;0.6;0.1;0;57;243;;;;;
LBU_05_13;39;40;;0;0;0.2;3.2;25.4;52.9;16.5;1.6;0.1;0;60;232;;;;;
LBU_05_13;40;41;;0.3;0.1;0.2;6.1;26.4;49.8;15.5;1.5;0.1;0;58;244;;;;;
LBU_05_13;41;42;;0;0;0.4;3.4;17.1;60.4;15.2;3.3;0.1;0;62;225;;;;;
LBU_05_13;42;43;;0.2;0.1;0.5;2.5;13.3;47.9;30.7;4.6;0.1;0;66;212;;;;;
LBU_05_13;43;44;;0.5;0.1;0.6;2.2;8.2;30.2;50.8;7;0.2;0;73;195;;;;;
LBU_05_13;44;45;;0.3;0;0.3;1.2;6.3;63.5;22.9;5.2;0.1;0;66;207;;;;;
LBU_05_13;45;46;;0.1;0;0.3;0.9;6.1;63.6;22.8;6.1;0.1;0;67;203;;;;;
LBU_05_13;46;47;;0;0;0.2;0.7;5.4;70.9;19.1;3.6;0.1;0;65;206;;;;;
LBU_05_13;47;48;;0.1;0;1.1;6.8;16.2;38.8;33.2;3.7;0;0;64;224;;;;;
LBU_05_13;48;49;;0.3;0;0.9;7.9;24.3;41.3;22.4;2.9;0.1;0;60;242;;;;;
LBU_05_13;49;50;;0;0;0.8;8.5;27.6;40.9;19.4;2.6;0.1;0;59;245;;;;;
LBU_05_14;5;6;;0.6;0.3;3.6;25.7;47.3;20;2;0.3;0;0;45;331;;;;;
LBU_05_14;6;7;;0.1;0.2;3.6;24.9;44.3;18.4;8.1;0.3;0;0;48;317;;;;;
LBU_05_14;7;8;;0.1;0.1;2.1;22.1;43.9;24.3;7.1;0.3;0;0;49;305;;;;;
LBU_05_14;8;9;;0.1;0.4;6.2;25.5;40.7;23.3;3.3;0.3;0.1;0;46;330;;;;;
LBU_05_14;9;10;;0;0.1;2;9.2;24.7;22.7;28.9;11.1;1.2;0.1;67;233;;;;;
LBU_05_14;10;11;;0;0.1;2.3;7.4;20;19.4;28.8;18.9;3.1;0.1;75;215;;;;;
LBU_05_14;11;12;;0.1;0.2;1.4;6.1;15.9;22;25.5;24.6;4.1;0.1;80;201;;;;;
LBU_05_14;12;13;;0.2;0.3;2;8.6;31.9;38.6;10.7;6.8;0.7;0;59;257;;;;;
LBU_05_14;13;14;;0;0.2;1.2;8.8;34.1;39.8;13.3;2.3;0.4;0;57;258;;;;;
LBU_05_14;14;15;;0;0;0.3;2.4;27.3;51.4;15.9;2.1;0.6;0;60;232;;;;;
LBU_05_14;15;16;;0.1;0;0.1;3.6;37.8;50.7;7;0.6;0.1;0;55;252;;;;;
LBU_05_14;16;17;;0;0;0.2;6.9;43.9;40.4;8.4;0.2;0;0;54;263;;;;;
LBU_05_14;17;18;;0;0.1;0.4;1.2;22.9;54.1;19.9;1;0.5;0;61;226;;;;;
LBU_05_14;18;19;;0;0.1;0.1;0.9;21.9;60;16.2;0.6;0.2;0;60;226;;;;;
LBU_05_14;19;20;;0;0.1;0.1;0.5;15.2;61.1;22;0.6;0.1;0;62;215;;;;;
LBU_05_14;20;21;;0;0.1;0.1;0.6;19.9;74.6;4.3;0.3;0;0;58;231;;;;;
LBU_05_14;21;22;;0;0;0;1.8;36.3;59.9;1.8;0.1;0;0;54;249;;;;;
LBU_05_14;22;23;;0;0.1;0;4.3;48.6;46.2;0.8;0.1;0;0;52;267;;;;;
LBU_05_14;23;24;;0;0;0;5.1;50;39.3;5.4;0.1;0;0;52;266;;;;;
LBU_05_14;24;25;;0;0;0;5.6;47.9;41.9;4.5;0;0;0;52;266;;;;;
LBU_05_14;25;26;;0.2;0.2;0.3;2.1;23.5;56.5;13.1;3;1;0;61;231;;;;;
LBU_05_14;26;27;;0;0;0.2;10.4;46.9;40.8;1.4;0.1;0;0;51;277;;;;;
LBU_05_14;27;28;;0;0;0.4;11.4;45.9;34.1;7.8;0.2;0;0;52;275;;;;;
LBU_05_14;28;29;;0;0;0.4;10;40.9;45.3;3;0.3;0;0;52;271;;;;;
LBU_05_14;29;30;;0.1;0;0.6;15.1;51.5;29.3;3.2;0;0.1;0;49;293;;;;;
LBU_05_14;30;31;;0.1;0.3;10;25.3;41.1;22.2;0.7;0.1;0;0;44;346;;;;;
LBU_05_14;31;32;;0.3;0.1;4.6;12.7;27.7;36.7;17.3;0.4;0.1;0;55;276;;;;;
LBU_05_14;32;33;;0.1;0.1;1.9;6.2;18.6;57.4;13.5;2.1;0.1;0.1;59;243;;;;;
LBU_05_14;33;34;;0.1;0;1.1;3.2;9.8;59.6;21.8;4.2;0.2;0;65;217;;;;;
LBU_05_14;34;35;;0;0.2;1.3;4.1;12;42.3;37.9;2.2;0;0;66;214;;;;;
LBU_05_14;35;36;;0.2;0.2;1.6;5.3;16.6;55.7;17.8;2.6;0;0;61;236;;;;;
LBU_05_14;36;37;;0.1;0.1;0.2;1.3;8.1;50.8;34.6;4.8;0.1;0;69;201;;;;;
LBU_05_14;37;38;;0;0;0.1;0.7;6.3;48.2;37.3;7;0.1;0;71;191;;;;;
LBU_05_14;38;39;;0.2;0.1;0.4;2.5;11.4;48;35.6;1.8;0;0;66;210;;;;;
LBU_05_14;39;40;;0.1;0;0.5;4.8;28.2;47.5;17.5;1.2;0;0;59;240;;;;;
LBU_05_14;40;41;;0.3;0.2;0.8;6.3;44;43.5;4.2;0.7;0;0;53;271;;;;;
LBU_05_14;41;42;;0;0.1;0.2;3.7;49.6;39;6.9;0.5;0;0;53;263;;;;;
LBU_05_14;42;43;;0;0;0.9;11;54.6;31.7;1.4;0.2;0;0;49;288;;;;;
LBU_05_14;43;44;;0;0;0.9;11.8;53.2;28.7;4.7;0.6;0.1;0;50;286;;;;;
LBU_05_14;44;45;;0;0;1;10.7;53.1;30.3;4.9;0;0;0;50;285;;;;;
LBU_05_14;45;46;;0;0;1.1;10.4;48.6;32.5;7;0.2;0;0;51;279;;;;;
LBU_05_14;46;47;;0;0;2;18.1;51.9;25.1;2.8;0;0;0;48;305;;;;;
LBU_05_14;47;48;;0.1;0.1;3.4;22.7;50.5;21.5;1.7;0.1;0;0;46;321;;;;;
LBU_05_14;48;49;;0;0;2.9;17.6;48;30.2;1.1;0.1;0;0;48;305;;;;;
LBU_05_14;49;50;;0.1;0;2.9;16.4;48.8;26.6;5;0.1;0;0;49;301;;;;;
LBU_05_15;4;5;;2;0.7;6.1;20.9;42.4;17.7;8;1.8;0.2;0.1;48;337;;;;;
LBU_05_15;5;6;;0.7;0.2;2.9;18.1;44.8;22.5;9.7;1;0.1;0;50;305;;;;;
LBU_05_15;6;7;;0.1;0.1;1.8;16.7;39.7;27.8;12.3;1.4;0.1;0;53;284;;;;;
LBU_05_15;7;8;;0.1;0.1;3.2;21.7;42.8;27.7;3.8;0.6;0;0;48;310;;;;;
LBU_05_15;8;9;;0;0.2;2.8;20.4;39.1;26;10.6;0.8;0;0;51;297;;;;;
LBU_05_15;9;10;;0.6;0.6;5.3;22.4;32.6;23.8;12.6;1.8;0.1;0.1;51;311;;;;;
LBU_05_15;10;11;;0.2;0.3;4.9;17.9;35.8;23.9;13.9;2.7;0.3;0;53;295;;;;;
LBU_05_15;11;12;;0;0.2;3.1;10.3;26.9;25.8;24.2;8.2;1.2;0;63;248;;;;;
LBU_05_15;12;13;;0.2;0.5;5.8;15.8;34.1;24.6;15.2;3.3;0.4;0;54;292;;;;;
LBU_05_15;13;14;;0.1;0.3;2.8;9.8;30.2;29.4;21.9;4.8;0.6;0;60;256;;;;;
LBU_05_15;14;15;;0;0.1;1.7;8.2;29.7;33.5;22;4.1;0.7;0;61;247;;;;;
LBU_05_15;15;16;;0.1;0.1;1.5;10.8;40.4;42.3;3.6;1.1;0.1;0;52;277;;;;;
LBU_05_15;16;17;;0;0.1;1.9;13.4;39.7;41.6;2.7;0.6;0;0;51;284;;;;;
LBU_05_15;17;18;;0;0;1.4;16.4;50.7;30;1.2;0.3;0;0;48;299;;;;;
LBU_05_15;18;19;;0;0;0.7;12.7;47.9;35.7;2.3;0.6;0;0;50;284;;;;;
LBU_05_15;19;20;;0;0;0.5;11.3;68.8;17.6;1.5;0.2;0;0;47;300;;;;;
LBU_05_15;20;21;;0;0;0.2;11.6;47.2;34.5;6.1;0.3;0.1;0;52;277;;;;;
LBU_05_15;21;22;;0;0;0.2;6.7;39.6;47.7;5.7;0.1;0;0;54;261;;;;;
LBU_05_15;22;23;;0;0;0.1;3.3;31.9;56.3;8.1;0.1;0;0;56;245;;;;;
LBU_05_15;23;24;;0;0;0.1;2.3;30.5;57.1;9.8;0.1;0;0;57;241;;;;;
LBU_05_15;24;25;;0;0.1;0.1;2.1;28.6;55.9;12.9;0.1;0.1;0;58;237;;;;;
LBU_05_15;25;26;;0.1;0;0.2;1.2;28.8;67.3;2.3;0.1;0;0;56;243;;;;;
LBU_05_15;26;27;;0;0;0.1;1.2;30.7;56.3;11.5;0;0;0;57;237;;;;;
LBU_05_15;27;28;;0;0;0;1.1;30;66.4;2.1;0.1;0;0;56;242;;;;;
LBU_05_15;28;29;;0;0;0.1;6.2;44.3;42.5;6.8;0.1;0;0;53;263;;;;;
LBU_05_15;29;30;;0;0;0.2;7.4;44.2;40.5;7.6;0.1;0;0;53;265;;;;;
LBU_05_15;30;31;;0;0;0.4;14;49.9;34.8;0.8;0.1;0;0;49;289;;;;;
LBU_05_15;31;32;;0;0;0.6;14.5;47.5;36;1.2;0.2;0;0;49;289;;;;;
LBU_05_15;32;33;;0.1;0.1;0.3;14.2;44.5;34.8;5.8;0.1;0;0;51;283;;;;;
LBU_05_15;33;34;;0.1;0.1;0.6;16;47.7;30.5;4.8;0.1;0;0;50;291;;;;;
LBU_05_15;34;35;;0;0.1;1.9;17.6;49.7;25.1;5.4;0.1;0;0;49;300;;;;;
LBU_05_15;35;36;;0;0;2.1;19.8;48.2;27.3;2.3;0.2;0;0;48;305;;;;;
LBU_05_15;36;37;;2.7;0.3;1.4;16.3;41.1;26.2;11.3;0.4;0;0.1;50;311;;;;;
LBU_05_15;37;38;;0.1;0.1;0.8;6.7;22.2;39.1;29.7;1.3;0;0;62;233;;;;;
LBU_05_15;38;39;;0;0.1;0.7;4.6;15.6;62.1;15;1.9;0.1;0;61;230;;;;;
LBU_05_15;39;40;;0;0.1;0.7;4.8;15;46.8;30.5;2.1;0;0;64;220;;;;;
LBU_05_15;40;41;;0.1;0.1;1.1;4.2;12;37.1;41.9;3.3;0;0;67;210;;;;;
LBU_05_15;41;42;;0.5;0.1;1;3.6;13.7;64.5;14.5;2;0;0;61;233;;;;;
LBU_05_15;42;43;;0.2;0.1;0.7;3.9;16.4;52.4;24.8;1.5;0;0.1;63;226;;;;;
LBU_05_15;43;44;;0;0.1;0.7;3.4;12.4;50.8;30.6;1.9;0;0;64;215;;;;;
LBU_05_15;44;45;;0.1;0.1;0.7;3.9;19.8;65;9.1;1.2;0;0;58;238;;;;;
LBU_05_15;45;46;;0.1;0.1;0.4;3.6;28.5;47.9;17.8;1.6;0;0;59;238;;;;;
LBU_05_15;46;47;;0;0;0.3;4.1;44;38.8;12;0.7;0;0;55;255;;;;;
LBU_05_15;47;48;;0;0;0.2;4.6;45.9;44.3;4;0.8;0;0;53;262;;;;;
LBU_05_15;48;49;;0;0;0.1;4.4;46.3;40.1;8.1;0.8;0;0;54;259;;;;;
LBU_05_15;49;50;;0;0;0.3;5.9;48.2;36.5;8.6;0.4;0;0.1;53;265;;;;;
LBU_05_16;6;7;;1;0.4;1.9;15.1;39.2;25.5;12.3;4.3;0.3;0;54;288;;;;;
LBU_05_16;7;8;;0.3;0.2;1.8;13;37.4;26.1;17.6;3.4;0.2;0;56;272;;;;;
LBU_05_16;8;9;;0.1;0.1;0.9;10.5;32.4;33.9;18.6;3.3;0.2;0;58;255;;;;;
LBU_05_16;9;10;;0.5;0.3;5.3;18.2;32.3;23.5;18;1.9;0.1;0;53;296;;;;;
LBU_05_16;10;11;;1.2;2;13.4;27.2;33.7;17.8;3.5;1;0.1;0;43;375;;;;;
LBU_05_16;11;12;;0.5;1;5.9;17.9;29.7;22.7;14.5;7;0.7;0;56;295;;;;;
LBU_05_16;12;13;;0.1;0.6;5.9;15.3;31.8;25.2;15.6;4.8;0.6;0;56;287;;;;;
LBU_05_16;13;14;;0.2;0.5;3.3;11.2;28.8;30;17.8;7.4;0.7;0;60;262;;;;;
LBU_05_16;14;15;;0.1;0.3;3.2;9.6;31.7;39.2;10.3;5;0.4;0;57;266;;;;;
LBU_05_16;15;16;;0;0.1;1;5.5;22;32.9;26;10.5;1.9;0.1;69;220;;;;;
LBU_05_16;16;17;;0;0.2;2.5;11.8;37;41.3;5.8;1.2;0.1;0;52;278;;;;;
LBU_05_16;17;18;;0;0.1;1.5;11.8;42.1;36.7;7.4;0.3;0.1;0;52;278;;;;;
LBU_05_16;18;19;;0;0;0.7;7.2;32.2;43.8;14.1;1.6;0.3;0;57;250;;;;;
LBU_05_16;19;20;;0;0;1.3;10.2;28.7;50.7;7.2;1.6;0.2;0;55;260;;;;;
LBU_05_16;20;21;;0;0;0.6;9.1;38.6;38;12.7;0.7;0.2;0;55;261;;;;;
LBU_05_16;21;22;;0;0;0.5;10.8;41;36.5;10.6;0.4;0.1;0;53;268;;;;;
LBU_05_16;22;23;;0;0;0.5;12.6;49.1;36.6;1;0.1;0;0;50;286;;;;;
LBU_05_16;23;24;;0;0;0.2;9.9;43.4;39.6;6.7;0.1;0;0;52;270;;;;;
LBU_05_16;24;25;;0;0;0.3;9.6;40.6;36.9;12.2;0.3;0;0;54;264;;;;;
LBU_05_16;25;26;;0;0;0.6;11.7;44.7;33.2;9.5;0.1;0;0;52;275;;;;;
LBU_05_16;26;27;;0;0;0.7;10.2;37.7;45.9;5.2;0.3;0;0;53;269;;;;;
LBU_05_16;27;28;;0.1;0;0.3;4;34.6;57.9;3;0.2;0;0;54;254;;;;;
LBU_05_16;28;29;;0;0;0.1;1.9;28.7;55;14;0.2;0;0;58;235;;;;;
LBU_05_16;29;30;;0;0;0.1;1.4;28.6;59.4;10.3;0.2;0;0;58;237;;;;;
LBU_05_16;30;31;;0;0;0.1;0.9;26.2;56.8;15.6;0.4;0;0;59;230;;;;;
LBU_05_16;31;32;;0;0;0;0.5;28.5;67.9;2.8;0.2;0;0;56;239;;;;;
LBU_05_16;32;33;;0.4;0;0.1;0.7;33.6;56.3;8.8;0.1;0;0;56;245;;;;;
LBU_05_16;33;34;;0.1;0;0;0.5;27.9;68.8;2.5;0.1;0;0;56;240;;;;;
LBU_05_16;34;35;;0;0;0;0.8;28.4;53.5;16.9;0.3;0;0;59;230;;;;;
LBU_05_16;35;36;;0;0;0.4;3.9;33.5;47;14.7;0.3;0;0;57;244;;;;;
LBU_05_16;36;37;;0;0.1;0.9;6.5;36.7;41.1;14.2;0.4;0;0;56;256;;;;;
LBU_05_16;37;38;;0;0;0.6;8.4;46.1;41.6;2.8;0.3;0;0;51;273;;;;;
LBU_05_16;38;39;;0;0;0.5;12.1;51.9;33.7;1.5;0.2;0;0;49;287;;;;;
LBU_05_16;39;40;;0;0;0.4;11.5;55.8;31.1;1;0.1;0;0;49;289;;;;;
LBU_05_16;40;41;;0;0;0.2;10.9;53.7;33;1.8;0.2;0;0;50;284;;;;;
LBU_05_16;41;42;;0.1;0.1;0.7;11.9;49.2;36.1;1.8;0.1;0;0;50;286;;;;;
LBU_05_16;42;43;;0.1;0.1;0.9;9.6;40.3;32.1;16;0.9;0;0;55;265;;;;;
LBU_05_16;43;44;;0;0.1;0.8;6;27;48.4;17.5;0;0;0;58;244;;;;;
LBU_05_16;44;45;;0.1;0;0.7;4.5;18.3;54.9;18.4;3.1;0;0;61;229;;;;;
LBU_05_16;45;46;;0.2;0.1;0.5;2.5;11.9;43.2;37.9;3.5;0.1;0;67;207;;;;;
LBU_05_16;46;47;;0.2;0;0.4;2.4;12.6;67.9;14.2;2.1;0.1;0;62;223;;;;;
LBU_05_16;47;48;;0.1;0;0.3;1.6;9.5;53.4;32.5;2.5;0;0;66;206;;;;;
LBU_05_16;48;49;;0.1;0;0.3;1.7;8.7;50.4;36.1;2.5;0;0;67;203;;;;;
LBU_05_16;49;50;;0.1;0;0.6;4.7;14.3;66.5;12;1.7;0;0;60;231;;;;;
LBU_05_17;4;5;;4.9;2.6;12.3;13;11;13.1;25.3;16.4;1.1;0.1;63;329;;;;;
LBU_05_17;5;6;;3.2;1.1;7.1;17.5;28.5;19.6;16.2;6.4;0.3;0;54;326;;;;;
LBU_05_17;6;7;;0.9;0.5;3.1;18.3;35.4;24.4;12.7;4.4;0.3;0;54;296;;;;;
LBU_05_17;7;8;;0.2;0.2;2.7;17.3;38.1;33.2;5.8;2.2;0.1;0;51;292;;;;;
LBU_05_17;8;9;;0.2;0.2;2;16.7;34.5;29.4;14.6;2.3;0.1;0;54;280;;;;;
LBU_05_17;9;10;;0.2;0.5;4.8;20.7;30.8;28.3;13.4;1.2;0.1;0;52;300;;;;;
LBU_05_17;10;11;;0.3;0.7;7.8;22.1;34.2;22.1;11.8;0.7;0.1;0.1;49;321;;;;;
LBU_05_17;11;12;;0.4;1.1;7.7;16.8;29.4;22.2;16.3;5.6;0.5;0;55;300;;;;;
LBU_05_17;12;13;;0.1;0.4;4.1;11.2;27.6;36.6;11.3;7.9;0.6;0;59;266;;;;;
LBU_05_17;13;14;;0.2;0.6;4.5;10.6;27.1;37.2;11.7;7.4;0.6;0;59;268;;;;;
LBU_05_17;14;15;;0.1;0.3;2;6.9;23;34.7;22.4;8.9;1.6;0.1;66;234;;;;;
LBU_05_17;15;16;;0.1;0.2;2.4;7.7;28.9;43.2;12.1;4.7;0.5;0.1;59;255;;;;;
LBU_05_17;16;17;;0.1;0.2;1.6;8.9;26.3;39.2;19.6;3.6;0.5;0;60;249;;;;;
LBU_05_17;17;18;;0;0.1;2.5;18;34.6;28.5;13.7;2.2;0.4;0;54;282;;;;;
LBU_05_17;18;19;;0;0.1;2.4;17.6;36.4;40;2.7;0.7;0.1;0;50;292;;;;;
LBU_05_17;19;20;;0.1;0.2;1.7;16.7;34.3;37.9;8.6;0.5;0.1;0;52;283;;;;;
LBU_05_17;20;21;;0;0;1.3;12.9;41.6;35.5;8.3;0.2;0;0.1;52;278;;;;;
LBU_05_17;21;22;;0;0.1;0.8;12.3;45.6;34;7;0.1;0;0;51;280;;;;;
LBU_05_17;22;23;;0;0;0.6;13.9;40.9;42.5;1.9;0.2;0;0;51;281;;;;;
LBU_05_17;23;24;;0;0;0.6;11.6;42.7;35.8;9.1;0.1;0;0;52;273;;;;;
LBU_05_17;24;25;;0;0;0.5;10.4;38.7;47.3;2.8;0.2;0;0;52;271;;;;;
LBU_05_17;25;26;;0;0;0.8;13.4;41;35.4;9.2;0.2;0;0;52;276;;;;;
LBU_05_17;26;27;;0;0;0.7;14.4;39.2;37.4;8;0.2;0;0;52;277;;;;;
LBU_05_17;27;28;;0;0;0.8;10;34.3;40.7;13.9;0.3;0;0;55;260;;;;;
LBU_05_17;28;29;;0;0;0.9;11.5;34.8;46.8;5.3;0.5;0;0;53;269;;;;;
LBU_05_17;29;30;;0;0.1;0.7;10.8;33.3;42.2;12.5;0.4;0;0;55;262;;;;;
LBU_05_17;30;31;;0;0;0.3;4.6;35.1;57.7;2;0.1;0;0;54;255;;;;;
LBU_05_17;31;32;;0;0;0.1;3.7;42.2;48.8;4.9;0.1;0;0;54;257;;;;;
LBU_05_17;32;33;;0;0;0.1;6.9;52.1;35.8;5;0.1;0;0;52;272;;;;;
LBU_05_17;33;34;;0;0;0;5.5;53.8;36.3;4.2;0.1;0;0;51;271;;;;;
LBU_05_17;34;35;;0;0;0.1;4.6;51.1;37.7;6.3;0.1;0;0;52;266;;;;;
LBU_05_17;35;36;;0.1;0;0.1;5.1;52.1;41.1;1.3;0.1;0;0;51;272;;;;;
LBU_05_17;36;37;;0;0;0.2;8.1;50.6;36;4.9;0.2;0;0;51;274;;;;;
LBU_05_17;37;38;;0.1;0.1;1.2;10.8;49;32.5;5.9;0.2;0;0.1;51;283;;;;;
LBU_05_17;38;39;;0.1;0.1;1;8.3;43.7;44.8;1.7;0.2;0;0;51;275;;;;;
LBU_05_17;39;40;;0.1;0.2;0.8;9.3;42.4;41.7;5.3;0.1;0;0.1;52;274;;;;;
LBU_05_17;40;41;;0.7;0.1;0.6;10.5;45.2;35.6;6.9;0.3;0;0.1;52;282;;;;;
LBU_05_17;41;42;;0.1;0.1;0.6;8.8;44.5;43;2.5;0.4;0;0;52;275;;;;;
LBU_05_18;3;4;;17.9;3.8;13.7;22.4;8.3;9;14.5;9.7;0.5;0;47;503;;;;;
LBU_05_18;4;5;;1.4;0.6;3.2;14.2;25.9;22.1;19.1;12.6;0.9;0;63;271;;;;;
LBU_05_18;5;6;;0.2;0.1;1.5;17.8;40.1;26.1;11;3;0.2;0;53;286;;;;;
LBU_05_18;6;7;;0.1;0.1;1.7;18.4;37;28.9;11.9;1.8;0.1;0;53;285;;;;;
LBU_05_18;7;8;;0.6;0.1;2.7;22.8;39;23.9;9.6;1.2;0.1;0;50;307;;;;;
LBU_05_18;8;9;;0.1;0.2;2.9;21.1;34.3;26.6;13.7;1.1;0;0;52;294;;;;;
LBU_05_18;9;10;;0.2;0.4;3.6;19.2;28.6;25.1;19.5;3.2;0.1;0;55;283;;;;;
LBU_05_18;10;11;;0;0.2;1.4;10.8;29;29;23.5;5.7;0.3;0;61;249;;;;;
LBU_05_18;11;12;;0;0.3;2.6;15.2;34.3;27.2;13.9;6;0.5;0.1;57;273;;;;;
LBU_05_18;12;13;;0;0.2;1.7;7.6;22.9;28.4;21.9;15;2.3;0.1;70;226;;;;;
LBU_05_18;13;14;;0;0.3;3.5;9.8;31.6;38.9;9.8;5.4;0.6;0;57;266;;;;;
LBU_05_18;14;15;;0.1;0.4;3;10.1;32.7;35.8;14.4;2.9;0.4;0.1;57;267;;;;;
LBU_05_18;15;16;;0;0.3;2.5;8.8;30.9;34.2;19.8;2.9;0.5;0;58;256;;;;;
LBU_05_18;16;17;;0;0.1;1.9;16;37.5;30.2;11.9;1.9;0.4;0;54;280;;;;;
LBU_05_18;18;19;;0;0.1;1;14.8;41.2;37.3;5;0.5;0.1;0;51;283;;;;;
LBU_05_18;19;20;;0;0;1;11.1;35.6;40.4;10.9;0.9;0.2;0;55;266;;;;;
LBU_05_18;20;21;;0;0;1.8;12.3;33.1;49.3;2.5;0.7;0.1;0;52;274;;;;;
LBU_05_18;21;22;;0;0;0.5;10.2;39.7;44;5.2;0.1;0;0.1;53;269;;;;;
LBU_05_18;22;23;;0;0;0.7;15;45.4;32.5;6.3;0;0;0;50;285;;;;;
LBU_05_18;23;24;;0;0;0.6;11.5;37.8;47;2.7;0.3;0;0;52;273;;;;;
LBU_05_18;24;25;;0;0;0.6;10.9;35.7;49;3.5;0.2;0;0;53;269;;;;;
LBU_05_18;25;26;;0;0;0.7;12.2;37.1;37.3;12.3;0.2;0;0.1;54;268;;;;;
LBU_05_18;26;27;;0;0;0.8;12.9;37.4;44.9;3.7;0.3;0;0;52;276;;;;;
