hole_id;samp_id;depth_from;depth_to;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_05_12;PR-007976-88;39.00;40.00;;0.10;8.10;50.00;39.10;2.20;0.00;0.00;0.10;0.00;0.30;55.00;249.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-89;40.00;41.00;;0.00;9.90;47.00;40.20;2.50;0.10;0.00;0.10;0.00;0.20;56.00;249.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-90;41.00;42.00;;0.00;8.20;55.20;33.20;2.70;0.10;0.00;0.00;0.00;0.60;56.00;244.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-91;42.00;43.00;;0.00;11.90;54.80;29.70;2.50;0.10;0.00;0.00;0.00;0.80;58.00;238.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-92;43.00;44.00;;0.00;24.00;46.20;26.70;2.10;0.10;0.00;0.10;0.00;0.90;61.00;227.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-93;44.00;45.00;;0.10;22.00;37.00;33.90;5.60;0.40;0.00;0.10;0.00;0.90;59.00;244.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-94;45.00;46.00;;0.10;23.50;45.40;25.10;3.70;0.20;0.00;0.10;0.00;1.80;61.00;230.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-95;46.00;47.00;;0.80;11.50;58.40;25.30;2.40;0.20;0.00;0.00;0.10;1.20;58.00;243.00;;;;;;;;;;;;;gz
BRG_05_12;PR-007976-96;47.00;48.00;;0.20;22.20;46.30;26.30;3.30;0.20;0.00;0.10;0.00;1.50;61.00;232.00;;;;;;;;;;;;;gz
BRG_05_13;;0.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_13;PR-008059-46;2.00;3.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_13;PR-008059-47;3.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_13;PR-008059-48;4.00;4.20;;5.80;12.20;40.10;27.70;6.30;1.00;0.10;1.20;0.40;5.30;58.00;301.00;;;;;;;;;;;;;ovb
BRG_05_13;PR-008059-48;4.20;5.00;;5.80;12.20;40.10;27.70;6.30;1.00;0.10;1.20;0.40;5.30;58.00;301.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-49;5.00;6.00;;1.30;9.60;51.50;27.80;3.60;0.50;0.00;0.80;0.20;4.70;60.00;251.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-50;6.00;7.00;;0.30;18.80;50.60;23.80;1.90;0.10;0.00;0.40;0.10;3.90;62.00;227.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-51;7.00;8.00;;0.30;11.80;59.60;22.50;1.40;0.10;0.00;0.30;0.00;3.90;61.00;229.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-52;8.00;9.00;;1.50;11.40;62.60;19.80;1.40;0.20;0.10;0.10;0.00;2.80;60.00;240.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-53;9.00;10.00;;0.20;18.80;50.30;26.60;2.40;0.20;0.10;0.10;0.00;1.30;60.00;233.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-54;10.00;11.00;;0.10;4.80;61.40;30.30;2.00;0.20;0.00;0.00;0.10;1.10;56.00;244.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-55;11.00;12.00;;0.00;2.20;57.10;38.10;2.00;0.10;0.00;0.00;0.00;0.40;54.00;251.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-56;12.00;13.00;;0.30;4.60;44.80;46.30;3.60;0.10;0.00;0.00;0.00;0.20;53.00;263.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-57;13.00;14.00;;0.60;11.90;54.60;29.10;2.90;0.30;0.10;0.10;0.00;0.30;57.00;245.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-58;14.00;14.20;;0.00;21.90;61.20;15.60;0.80;0.00;0.00;0.10;0.00;0.40;62.00;216.00;;;;;;;;;;;;;tz
BRG_05_13;PR-008059-58;14.20;15.00;;0.00;21.90;61.20;15.60;0.80;0.00;0.00;0.10;0.00;0.40;62.00;216.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-59;15.00;16.00;;0.00;15.00;60.10;22.20;1.20;0.00;0.00;0.10;0.00;1.20;60.00;226.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-60;16.00;17.00;;0.00;12.30;72.90;14.20;0.30;0.00;0.00;0.00;0.00;0.20;60.00;220.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-61;17.00;18.00;;0.00;21.20;65.70;12.50;0.20;0.00;0.00;0.10;0.00;0.30;63.00;213.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-62;18.00;19.00;;0.00;3.30;84.00;12.00;0.00;0.10;0.00;0.00;0.20;0.20;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-63;19.00;20.00;;0.00;3.60;85.70;10.40;0.10;0.00;0.00;0.10;0.00;0.20;59.00;222.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-64;20.00;21.00;;0.00;9.90;77.70;12.10;0.10;0.00;0.00;0.00;0.00;0.00;60.00;219.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-65;21.00;22.00;;0.00;16.90;68.50;14.30;0.10;0.00;0.00;0.00;0.00;0.10;61.00;217.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-66;22.00;23.00;;0.00;3.70;82.70;13.50;0.00;0.00;0.00;0.00;0.00;0.10;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-67;23.00;24.00;;0.00;8.90;75.10;15.80;0.10;0.00;0.00;0.00;0.00;0.00;59.00;223.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-68;24.00;25.00;;0.00;15.20;65.60;18.70;0.50;0.00;0.00;0.00;0.00;0.10;60.00;223.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-69;25.00;26.00;;0.00;1.40;66.50;31.00;1.00;0.00;0.00;0.00;0.00;0.00;55.00;243.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-70;26.00;27.00;;0.00;5.60;62.10;30.90;1.20;0.00;0.00;0.00;0.00;0.00;56.00;241.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-71;27.00;28.00;;0.00;10.30;61.20;27.50;0.80;0.00;0.00;0.00;0.00;0.10;58.00;234.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-72;28.00;29.00;;0.00;11.50;62.70;25.30;0.30;0.00;0.00;0.00;0.00;0.10;59.00;230.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-73;29.00;30.00;;0.00;1.60;71.40;26.30;0.50;0.00;0.00;0.00;0.00;0.10;56.00;238.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-74;30.00;31.00;;0.00;7.50;64.60;27.20;0.70;0.00;0.00;0.00;0.00;0.10;57.00;236.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-75;31.00;32.00;;0.00;8.70;63.10;27.80;0.30;0.00;0.00;0.00;0.00;0.10;58.00;234.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-76;32.00;32.20;;0.00;1.20;67.30;31.10;0.20;0.00;0.00;0.00;0.00;0.10;56.00;242.00;;;;;;;;;;;;;iz
BRG_05_13;PR-008059-76;32.20;33.00;;0.00;1.20;67.30;31.10;0.20;0.00;0.00;0.00;0.00;0.10;56.00;242.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-77;33.00;34.00;;0.00;4.50;57.10;37.70;0.60;0.00;0.00;0.00;0.00;0.10;55.00;246.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-78;34.00;35.00;;0.00;6.90;56.70;35.60;0.60;0.00;0.00;0.00;0.00;0.10;56.00;243.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-79;35.00;36.00;;0.10;3.70;48.50;46.50;1.00;0.00;0.00;0.00;0.00;0.00;53.00;256.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-80;36.00;37.00;;0.00;5.00;41.50;50.90;2.30;0.00;0.00;0.00;0.00;0.10;53.00;261.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-81;37.00;38.00;;0.00;5.90;56.80;35.60;1.20;0.00;0.00;0.00;0.00;0.30;56.00;244.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-82;38.00;39.00;;0.10;11.90;48.70;37.90;1.10;0.00;0.00;0.00;0.00;0.20;57.00;244.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-83;39.00;40.00;;0.10;21.80;48.50;27.90;1.20;0.00;0.00;0.00;0.00;0.40;60.00;229.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-84;40.00;41.00;;0.00;8.80;62.80;26.20;1.50;0.10;0.10;0.00;0.00;0.50;58.00;235.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-85;41.00;42.00;;0.10;19.90;54.20;23.10;1.40;0.10;0.10;0.00;0.10;0.80;61.00;226.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-86;42.00;43.00;;0.20;30.40;45.50;20.10;2.10;0.20;0.10;0.10;0.10;1.20;64.00;220.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-87;43.00;44.00;;0.10;22.50;51.10;22.40;2.20;0.10;0.00;0.10;0.00;1.30;61.00;225.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-88;44.00;45.00;;0.00;15.10;60.30;19.90;2.00;0.10;0.10;0.10;0.00;2.20;61.00;224.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-89;45.00;46.00;;0.00;29.90;51.40;13.70;0.90;0.10;0.10;0.20;0.00;3.70;67.00;206.00;;;;;;;;;;;;;gz
BRG_05_13;PR-008059-90;46.00;47.00;;0.00;45.10;37.40;12.90;0.80;0.10;0.00;0.20;0.00;3.40;69.00;196.00;;;;;;;;;;;;;gz
BRG_05_14;;0.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_14;PR-008264-42;2.00;3.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_14;PR-008264-43;3.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_14;PR-008264-44;4.00;5.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_14;PR-008264-45;5.00;6.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-46;6.00;7.00;;18.40;14.30;31.90;21.90;6.50;4.00;0.00;0.10;2.10;0.80;47.00;448.00;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-47;7.00;8.00;;3.30;9.70;55.20;26.50;3.90;0.70;0.00;0.10;0.30;0.20;55.00;277.00;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-48;8.00;9.00;;0.30;21.40;65.30;12.00;0.50;0.00;0.00;0.10;0.10;0.40;63.00;216.00;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-49;9.00;10.00;;0.10;6.00;69.20;22.30;1.80;0.10;0.00;0.10;0.10;0.30;58.00;236.00;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-50;10.00;10.91;;0.00;23.40;57.90;16.70;1.40;0.00;0.00;0.10;0.00;0.40;62.00;217.00;;;;;;;;;;;;;tz
BRG_05_14;PR-008264-50;10.91;10.98;;0.00;23.40;57.90;16.70;1.40;0.00;0.00;0.10;0.00;0.40;62.00;217.00;;;;;;;;;;;;;bc
BRG_05_14;PR-008264-50;10.98;11.00;;0.00;23.40;57.90;16.70;1.40;0.00;0.00;0.10;0.00;0.40;62.00;217.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-51;11.00;12.00;;0.20;16.20;73.50;9.50;0.30;0.00;0.00;0.00;0.00;0.20;62.00;215.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-52;12.00;13.00;;0.10;5.40;86.50;7.40;0.10;0.10;0.00;0.00;0.00;0.30;60.00;219.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-53;13.00;14.00;;0.00;5.00;86.80;7.80;0.10;0.00;0.00;0.00;0.00;0.20;60.00;218.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-54;14.00;15.00;;0.00;14.40;78.10;6.50;0.80;0.00;0.00;0.20;0.00;0.00;62.00;213.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-55;15.00;16.00;;0.00;28.90;62.90;8.10;0.00;0.00;0.00;0.00;0.00;0.10;65.00;204.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-56;16.00;17.00;;0.10;22.00;67.80;9.90;0.00;0.00;0.00;0.00;0.00;0.10;63.00;211.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-57;17.00;18.00;;0.00;3.60;83.50;12.40;0.20;0.00;0.00;0.00;0.00;0.20;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-58;18.00;19.00;;0.00;2.80;85.20;11.80;0.10;0.00;0.00;0.00;0.00;0.10;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-59;19.00;20.00;;0.10;18.80;63.50;14.60;0.00;2.70;0.00;0.00;0.10;0.20;61.00;228.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-60;20.00;21.00;;0.00;3.60;80.40;15.70;0.10;0.00;0.00;0.10;0.00;0.00;58.00;226.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-61;21.00;22.00;;0.20;15.20;62.80;21.30;0.40;0.00;0.00;0.00;0.00;0.00;60.00;227.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-62;22.00;23.00;;0.00;8.50;72.10;18.70;0.50;0.10;0.10;0.00;0.00;0.00;59.00;227.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-63;23.00;24.00;;0.20;15.70;64.30;19.30;0.40;0.00;0.00;0.00;0.00;0.10;60.00;225.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-64;24.00;25.00;;0.10;11.00;56.70;30.00;2.10;0.10;0.00;0.00;0.00;0.10;57.00;240.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-65;25.00;26.00;;0.10;9.40;62.30;26.40;1.30;0.10;0.00;0.10;0.00;0.20;58.00;236.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-66;26.00;27.00;;0.00;2.30;74.00;23.20;0.40;0.00;0.00;0.00;0.00;0.00;57.00;234.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-67;27.00;28.00;;0.00;8.80;64.70;25.40;0.50;0.10;0.00;0.10;0.00;0.20;58.00;232.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-68;28.00;29.00;;0.00;0.80;55.50;42.90;0.60;0.00;0.00;0.00;0.00;0.00;53.00;253.00;;;;;;;;;;;;;iz
BRG_05_14;PR-008264-69;29.00;30.00;;0.30;0.70;44.90;52.60;1.10;0.00;0.10;0.00;0.00;0.10;52.00;265.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-70;30.00;31.00;;0.10;20.90;43.50;34.10;0.90;0.00;0.00;0.10;0.00;0.40;59.00;234.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-71;31.00;32.00;;0.00;6.40;56.90;35.70;0.80;0.00;0.10;0.00;0.00;0.10;56.00;244.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-72;32.00;33.00;;0.80;21.50;48.60;28.50;0.30;0.00;0.10;0.00;0.00;0.20;60.00;235.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-73;33.00;34.00;;0.10;20.90;53.00;25.00;0.50;0.00;0.00;0.10;0.00;0.40;61.00;225.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-74;34.00;35.00;;0.30;29.00;51.00;18.90;0.30;0.00;0.00;0.00;0.00;0.40;63.00;216.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-75;35.00;36.00;;0.00;10.40;67.90;20.30;0.60;0.00;0.10;0.10;0.00;0.60;60.00;227.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-76;36.00;37.00;;0.50;10.70;69.70;17.40;0.80;0.00;0.10;0.00;0.00;0.80;60.00;229.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-77;37.00;38.00;;0.30;25.30;46.30;24.10;2.50;0.30;0.00;0.10;0.10;0.90;61.00;229.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-78;38.00;39.00;;0.10;11.30;59.60;24.90;2.30;0.20;0.10;0.00;0.00;1.40;59.00;234.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-79;39.00;40.00;;0.20;33.80;39.00;22.30;1.90;0.10;0.00;0.20;0.00;2.50;65.00;217.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-80;40.00;41.00;;0.00;41.30;40.90;11.90;0.80;0.10;0.00;0.20;0.00;4.60;69.00;196.00;;;;;;;;;;;;;gz
BRG_05_14;PR-008264-81;41.00;42.00;;0.10;8.10;54.60;34.10;2.70;0.00;0.00;0.10;0.10;0.00;56.00;247.00;;;;;;;;;;;;;gz
BRG_05_15;;0.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_15;PR-007984-37;2.00;2.14;;0.00;25.20;43.30;24.90;2.20;0.20;0.00;0.20;0.00;4.00;63.00;222.00;;;;;;;;;;;;;ovb
BRG_05_15;PR-007984-37;2.14;3.00;;0.00;25.20;43.30;24.90;2.20;0.20;0.00;0.20;0.00;4.00;63.00;222.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-38;3.00;4.00;;3.60;13.80;44.60;30.70;4.00;0.80;0.10;0.10;0.20;2.10;57.00;279.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-39;4.00;5.00;;1.70;15.40;57.60;21.80;1.70;0.30;0.10;0.10;0.10;1.30;60.00;245.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-40;5.00;6.00;;0.30;5.70;69.50;21.50;1.50;0.20;0.10;0.10;0.10;1.00;58.00;236.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-41;6.00;7.00;;0.10;13.30;57.80;26.20;2.20;0.10;0.00;0.00;0.00;0.30;58.00;235.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-42;7.00;8.00;;0.00;1.70;52.20;39.70;5.70;0.50;0.10;0.00;0.00;0.10;53.00;262.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-43;8.00;9.00;;0.50;9.80;57.70;28.40;2.90;0.30;0.00;0.00;0.10;0.20;57.00;246.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-44;9.00;10.00;;0.10;15.80;55.00;26.70;1.90;0.20;0.00;0.00;0.00;0.20;59.00;234.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-45;10.00;11.00;;0.00;4.40;64.10;28.70;2.30;0.20;0.00;0.00;0.00;0.20;56.00;243.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-46;11.00;12.00;;0.00;13.40;53.00;30.30;2.70;0.20;0.00;0.00;0.00;0.20;58.00;239.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-47;12.00;12.14;;0.70;12.30;51.30;32.70;2.40;0.20;0.00;0.00;0.20;0.20;57.00;250.00;;;;;;;;;;;;;tz
BRG_05_15;PR-007984-47;12.14;13.00;;0.70;12.30;51.30;32.70;2.40;0.20;0.00;0.00;0.20;0.20;57.00;250.00;;;;;;;;;;;;;bc
BRG_05_15;PR-007984-48;13.00;13.92;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_15;PR-007984-48;13.92;14.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-49;14.00;15.00;;3.10;6.90;48.00;37.10;1.80;1.40;0.10;0.10;1.30;0.20;53.00;291.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-50;15.00;16.00;;0.00;4.80;39.40;53.00;2.60;0.10;0.00;0.00;0.00;0.00;52.00;264.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-51;16.00;17.00;;0.00;0.80;46.00;50.70;2.40;0.00;0.00;0.00;0.00;0.00;52.00;264.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-52;17.00;18.00;;0.00;0.90;59.30;38.60;0.90;0.00;0.00;0.00;0.10;0.00;54.00;250.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-53;18.00;19.00;;0.00;2.50;67.30;29.30;0.60;0.00;0.00;0.00;0.10;0.20;56.00;241.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-54;19.00;20.00;;0.10;24.80;53.80;20.50;0.40;0.00;0.00;0.00;0.00;0.30;62.00;219.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-55;20.00;21.00;;0.00;40.00;50.80;8.40;0.10;0.00;0.00;0.10;0.10;0.40;67.00;197.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-56;21.00;22.00;;0.00;31.30;60.60;7.20;0.10;0.00;0.00;0.00;0.00;0.60;66.00;201.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-57;22.00;23.00;;0.00;16.30;77.30;5.60;0.10;0.00;0.00;0.00;0.00;0.60;63.00;209.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-58;23.00;23.14;;0.10;46.20;48.00;5.00;0.20;0.00;0.00;0.10;0.00;0.40;69.00;191.00;;;;;;;;;;;;;iz
BRG_05_15;PR-007984-58;23.14;24.00;;0.10;46.20;48.00;5.00;0.20;0.00;0.00;0.10;0.00;0.40;69.00;191.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-59;24.00;25.00;;0.00;19.40;75.80;3.70;0.10;0.00;0.00;0.00;0.10;0.80;64.00;206.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-60;25.00;26.00;;0.00;13.40;76.90;9.10;0.00;0.00;0.00;0.00;0.00;0.50;62.00;214.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-61;26.00;27.00;;0.00;13.90;73.90;11.60;0.10;0.00;0.00;0.00;0.00;0.50;61.00;216.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-62;27.00;28.00;;0.00;23.90;59.70;15.20;0.60;0.00;0.00;0.00;0.10;0.50;63.00;215.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-63;28.00;29.00;;0.00;25.50;55.30;18.30;0.40;0.00;0.10;0.00;0.00;0.40;63.00;215.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-64;29.00;30.00;;0.00;24.10;53.70;20.80;0.80;0.00;0.00;0.00;0.00;0.40;62.00;219.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-65;30.00;31.00;;0.10;17.30;58.00;23.00;1.10;0.00;0.00;0.00;0.00;0.40;60.00;227.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-66;31.00;32.00;;0.00;6.40;68.50;23.40;1.20;0.10;0.00;0.00;0.00;0.20;57.00;234.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-67;32.00;33.00;;0.40;13.40;46.30;35.40;3.90;0.20;0.00;0.00;0.00;0.20;56.00;250.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-68;33.00;34.00;;0.00;23.30;35.90;32.80;6.30;0.20;0.10;0.00;0.00;1.30;59.00;241.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-69;34.00;35.00;;0.00;20.30;52.50;21.70;2.90;0.10;0.00;0.10;0.00;2.30;62.00;225.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-70;35.00;36.00;;0.00;44.10;35.20;16.00;1.70;0.10;0.10;0.10;0.00;2.60;68.00;202.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-71;36.00;37.00;;0.00;31.90;43.20;19.60;2.30;0.00;0.00;0.10;0.00;2.80;65.00;214.00;;;;;;;;;;;;;gz
BRG_05_15;PR-007984-72;37.00;38.00;;0.00;35.10;40.90;18.90;2.10;0.00;0.00;0.10;0.00;2.70;66.00;211.00;;;;;;;;;;;;;gz
BRG_08_01;PR-011827-030;0.00;1.00;;11.00;3.70;11.30;21.80;28.00;17.50;0.20;0.50;4.60;1.40;38.00;495.00;;;;;;;;;;;;;ovb
BRG_08_01;PR-011827-031;1.00;2.00;;9.40;6.90;14.70;30.00;19.00;9.80;0.80;2.10;2.60;4.60;49.00;415.00;;;;;;;;;;;;;ovb
BRG_08_01;PR-011827-032;2.00;2.50;;0.90;38.30;10.60;9.00;2.20;0.30;0.10;4.20;0.10;34.20;90.00;171.00;;;;;;;;;;;;;ovb
BRG_08_01;PR-011827-032;2.50;3.00;;0.90;38.30;10.60;9.00;2.20;0.30;0.10;4.20;0.10;34.20;90.00;171.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-033;3.00;4.00;;0.40;15.20;22.10;15.20;4.70;0.70;0.10;5.10;0.10;36.30;86.00;190.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-034;4.00;5.00;;0.00;16.20;24.30;19.20;3.70;0.90;0.10;4.40;0.10;31.20;82.00;194.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-035;5.00;6.00;;1.40;10.20;33.10;17.10;3.80;0.80;0.30;6.80;0.10;26.40;81.00;211.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-036;6.00;7.00;;0.00;12.40;39.30;34.00;8.50;1.10;0.00;1.40;0.10;3.20;58.00;255.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-037;7.00;8.00;;0.00;4.80;43.40;35.70;9.60;1.80;0.10;1.00;0.10;3.50;56.00;266.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-038;8.00;9.00;;0.00;18.50;47.90;24.70;5.40;0.60;0.10;1.00;0.10;1.60;61.00;236.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-039;9.00;10.00;;0.20;5.30;56.40;33.70;2.70;0.30;0.00;0.20;0.00;1.10;56.00;248.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-040;10.00;11.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-041;11.00;12.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-042;12.00;13.00;;0.00;15.40;49.10;30.80;3.60;0.40;0.10;0.10;0.10;0.30;58.00;241.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-043;13.00;14.00;;0.00;8.60;45.00;40.10;5.10;0.70;0.10;0.10;0.10;0.30;55.00;258.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-044;14.00;15.00;;0.00;1.20;47.40;42.70;7.40;0.80;0.10;0.10;0.10;0.20;52.00;271.00;;;;;;;;;;;;;tz
BRG_08_01;PR-011827-045;15.00;15.98;;2.40;6.90;47.00;35.70;6.00;0.80;0.10;0.00;0.70;0.30;53.00;285.00;;;;;;;;;;;;;tz
